path,source_title,display_title,title,module,display_tier,frontend_eligible,quality_score,status,tags,sources,hidden_reasons,frontend_hidden_reasons,frontend_quality_warnings
wiki/concepts/backend-api-for-personal-archive-beginners.md,个人书房后端入门,个人书房后端入门,个人书房后端入门,library,showcase,yes,100,verified,backend|api|beginner-friendly|curated|featured,[[wiki/concepts/public-api-contract]]|[[wiki/projects/personal-archive-platform]]|[[wiki/sources/tutorial-and-source-research-best-practices]],,,
wiki/concepts/beginner-publication-decision-tree.md,新手公开发布决策树,新手公开发布决策树,新手公开发布决策树,library,showcase,yes,100,verified,publication|privacy|decision-tree|beginner-friendly|curated,[[wiki/concepts/private-to-public-promotion-pipeline]]|[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/concepts/tool-privacy-scan-publication-gate]],,,
wiki/concepts/chat-log-to-public-lesson-rules.md,聊天记录转公开经验规则,聊天记录转公开经验规则,聊天记录转公开经验规则,journal,showcase,yes,100,verified,chat|publication|rewrite|learning|beginner-friendly|curated,[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/concepts/private-to-public-promotion-pipeline]]|[[wiki/synthesis/lifecycle-replication-package-workflow]],,,
wiki/concepts/content-critique-and-review-rubric.md,内容挑刺与学习资料审查清单,内容挑刺与学习资料审查清单,内容挑刺与学习资料审查清单,library,showcase,yes,100,featured,review|learning|publication|quality|beginner-friendly|curated,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/sources/obsidian-properties]]|[[wiki/sources/diataxis-framework]]|[[wiki/sources/github-actions-scheduled-workflows]],,,
wiki/concepts/credential-and-token-publication-safety.md,访问材料发布安全,访问材料发布安全,访问材料发布安全,library,showcase,yes,100,verified,security|publication|privacy|beginner-friendly|curated,[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/concepts/tool-privacy-scan-publication-gate]]|[[wiki/sources-and-data-policy]],,,
wiki/concepts/dataset-and-sft-sample-safety.md,数据集与微调样本发布安全,数据集与微调样本发布安全,数据集与微调样本发布安全,library,showcase,yes,100,verified,dataset|model|publication|privacy|beginner-friendly|curated,[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/projects/lifecycle-xiaoan-local-model-loop]]|[[wiki/synthesis/lifecycle-replication-package-workflow]],,,
wiki/concepts/front-end-ai-building-for-beginners.md,AI 前端搭建入门,AI 前端搭建入门,AI 前端搭建入门,library,showcase,yes,100,verified,frontend|ai|beginner-friendly|curated|featured,[[wiki/projects/personal-archive-frontend]]|[[wiki/sources/tutorial-and-source-research-best-practices]]|[[wiki/sources/diataxis-framework]],,,
wiki/concepts/lifecycle-replication-package-template.md,Lifecycle Replication Package Template,生命周期复刻学习包模板,生命周期复刻学习包模板,paths,showcase,no,100,featured,template|learning|lifecycle|documentation|curated|featured,[[wiki/synthesis/lifecycle-replication-package-workflow]]|[[wiki/sources/diataxis-framework]]|[[wiki/sources/obsidian-properties]],title-pattern:模板,hiddenReasons:not-empty,
wiki/concepts/local-path-and-device-identity-redaction.md,本机路径与设备身份改写,本机路径与设备身份改写,本机路径与设备身份改写,library,showcase,yes,100,verified,privacy|redaction|publication|beginner-friendly|curated,[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/concepts/public-site-data-boundary]]|[[wiki/sources-and-data-policy]],,,
wiki/concepts/private-to-public-promotion-pipeline.md,私有资料到公开内容的晋升流程,私有资料到公开内容的晋升流程,私有资料到公开内容的晋升流程,library,showcase,yes,100,verified,publication|workflow|llm-wiki|curated,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/sources-and-data-policy]],,,
wiki/concepts/prompt-engineering-operating-patterns-for-beginners.md,面向小白的提示词工程操作模式,面向小白的提示词工程操作模式,面向小白的提示词工程操作模式,library,showcase,yes,100,verified,prompt-engineering|agent|workflow|beginner-friendly|curated,[[wiki/synthesis/public-tool-and-agent-inventory]]|[[wiki/projects/coze-agent-builder-research]]|[[wiki/projects/personal-archive-platform]],,,
wiki/concepts/public-api-contract.md,Public API Contract,公开 API 契约,公开 API 契约,library,showcase,yes,100,verified,api|backend|site-data|publication|curated,[[wiki/concepts/public-site-data-boundary]]|[[wiki/projects/personal-archive-frontend]],,,
wiki/concepts/public-site-data-boundary.md,公开站点数据边界,公开站点数据边界,公开站点数据边界,library,showcase,yes,100,verified,frontend|backend|site-data|publication|curated,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/synthesis/karpathy-official-wiki-layer]],,,
wiki/concepts/public-work-card-standard.md,Public Work Card Standard,公开作品卡标准,公开作品卡标准,library,showcase,yes,100,verified,projects|frontend|publication|standards|curated,[[wiki/synthesis/project-evidence-matrix]]|[[wiki/projects/personal-archive-frontend]]|[[wiki/synthesis/archive-information-architecture]],,,
wiki/concepts/screenshot-asset-and-attribution-safety.md,截图素材与署名发布安全,截图素材与署名发布安全,截图素材与署名发布安全,library,showcase,yes,100,verified,assets|screenshots|attribution|publication|beginner-friendly|curated,[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/concepts/upstream-reference-and-adaptation-policy]]|[[wiki/synthesis/lifecycle-replication-package-workflow]],,,
wiki/concepts/sensitive-context-rewrite-rules.md,Sensitive Context Rewrite Rules,敏感上下文改写规则,敏感上下文改写规则,library,showcase,yes,100,verified,privacy|publication|rewrite|standards|curated,[[wiki/concepts/private-to-public-promotion-pipeline]]|[[wiki/synthesis/information-review-queue]]|[[wiki/sources-and-data-policy]],,,
wiki/concepts/tool-agent-skill-stack-routing.md,Agent Skill Stack Routing,Agent 技能路由,Agent 技能路由,library,showcase,yes,100,verified,tool|agent|skills|routing|curated,[[wiki/concepts/agent-skill-governance]]|[[wiki/topics/skills-and-tools-moc]]|[[wiki/synthesis/public-tool-and-agent-inventory]],,,
wiki/concepts/tool-browser-ui-testing-workflow.md,Browser UI Testing Workflow,前端浏览器验收流程,前端浏览器验收流程,library,showcase,yes,100,verified,tool|browser|frontend|qa|curated,[[wiki/projects/personal-archive-frontend]]|[[wiki/concepts/public-site-data-boundary]]|[[wiki/concepts/public-api-contract]],,,
wiki/concepts/tool-codex-validation-workflow.md,Codex Validation Workflow,Codex 验证流程,Codex 验证流程,library,showcase,yes,100,verified,tool|codex|validation|qa|curated,[[wiki/topics/publication-maintenance-moc]]|[[wiki/concepts/agent-skill-governance]]|[[wiki/synthesis/public-tool-and-agent-inventory]],,,
wiki/concepts/tool-coze-workflow-platform-study.md,Coze 工作流平台研究,Coze 工作流平台研究,Coze 工作流平台研究,library,showcase,yes,100,verified,tool|workflow|coze|agent-builder|curated,[[wiki/projects/coze-agent-builder-research]]|[[wiki/topics/ai-agent-systems-moc]]|[[wiki/concepts/upstream-reference-and-adaptation-policy]],,,
wiki/concepts/tool-github-publication-workflow.md,GitHub Publication Workflow,GitHub 发布流程,GitHub 发布流程,library,showcase,yes,100,verified,tool|github|publication|release|curated,[[wiki/topics/publication-maintenance-moc]]|[[wiki/concepts/upstream-reference-and-adaptation-policy]]|[[wiki/sources-and-data-policy]],,,
wiki/concepts/tool-local-model-experiment-toolchain.md,Local Model Experiment Toolchain,本地模型实验工具链,本地模型实验工具链,library,showcase,yes,100,verified,tool|local-model|evaluation|learning-loop|curated,[[wiki/projects/xiaoan-local-model-learning-loop]]|[[wiki/synthesis/capability-evidence-matrix]]|[[wiki/concepts/sensitive-context-rewrite-rules]],,,
wiki/concepts/tool-local-private-wiki-compiler.md,Local Private Wiki Compiler,非公开整理层工具,非公开整理层工具,library,showcase,yes,100,verified,tool|private-wiki|compilation|archive|curated,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/concepts/private-to-public-promotion-pipeline]]|[[wiki/concepts/sensitive-context-rewrite-rules]],,,
wiki/concepts/tool-obsidian-karpathy-wiki-compilation.md,Obsidian Karpathy 知识库编译方法,资料库编译方法,资料库编译方法,library,showcase,yes,100,verified,tool|obsidian|llm-wiki|knowledge-base|curated,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/projects/personal-archive-platform]]|[[wiki/synthesis/archive-information-architecture]],,,
wiki/concepts/tool-privacy-scan-publication-gate.md,Privacy Scan Publication Gate,隐私扫描发布闸门,隐私扫描发布闸门,library,showcase,yes,100,verified,tool|privacy|publication|security|curated,[[wiki/sources-and-data-policy]]|[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/topics/publication-maintenance-moc]],,,
wiki/concepts/tool-site-data-generation-backend.md,网站数据生成后端,网站数据生成后端,网站数据生成后端,library,showcase,yes,100,verified,tool|backend|site-data|frontend|curated|beginner-friendly,[[wiki/concepts/public-site-data-boundary]]|[[wiki/concepts/public-api-contract]]|[[wiki/projects/personal-archive-frontend]]|[[wiki/concepts/backend-api-for-personal-archive-beginners]],,,
wiki/concepts/upstream-reference-and-adaptation-policy.md,Upstream Reference And Adaptation Policy,上游参考与改编标注规则,上游参考与改编标注规则,library,showcase,yes,100,verified,github|projects|publication|standards|curated,[[wiki/concepts/public-work-card-standard]]|[[wiki/sources/github-reference-projects]]|[[wiki/synthesis/project-evidence-matrix]],,,
wiki/concepts/xiaoan-dialogue-design-and-boundary.md,小安对话设计与边界,小安对话设计与边界,小安对话设计与边界,library,showcase,yes,100,verified,xiaoan|persona|ai|beginner-friendly|curated|featured,[[wiki/synthesis/feed-xiaoan-persona-and-boundary]]|[[wiki/projects/xiaoan-local-model-learning-loop]]|[[wiki/concepts/public-api-contract]],,,
wiki/index.md,安的书房 Wiki 工作台,安的书房 Wiki 工作台,安的书房 Wiki 工作台,paths,showcase,no,100,featured|public,llm-wiki|moc,[[wiki/sources/karpathy-llm-wiki-pattern]],,sourcePath:entry-page-not-card,
wiki/projects/coze-agent-builder-research.md,Coze 风格 Agent 搭建器研究,Coze 风格 Agent 搭建器研究,Coze 风格 Agent 搭建器研究,works,showcase,yes,100,verified,agent-builder|coze|workflow|rag|project|showcase|beginner-friendly,[[wiki/projects/04-知识库-项目-Coze复刻计划-Coze复刻计划]]|[[wiki/topics/ai-agent-systems-moc]]|[[wiki/concepts/agent-skill-governance]],,,
wiki/projects/lifecycle-agent-ide-learning-workflow.md,Lifecycle Package: Agent IDE Learning Workflow,Trae Antigravity Agent IDE 学习包,Trae Antigravity Agent IDE 学习包,works,showcase,yes,100,featured,project|agent|ide|workflow|lifecycle|learning|curated|featured,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/synthesis/github-best-practice-learning-loop]]|[[wiki/projects/lifecycle-agent-skill-governance]],,,
wiki/projects/lifecycle-agent-skill-governance.md,Lifecycle Package: Agent Skill Governance,Agent 技能治理复刻学习包,Agent 技能治理复刻学习包,works,showcase,yes,100,featured,project|agent|skills|governance|lifecycle|learning|curated|featured,[[wiki/concepts/agent-skill-governance]]|[[wiki/synthesis/public-tool-and-agent-inventory]]|[[wiki/topics/skills-and-tools-moc]],,,
wiki/projects/lifecycle-coze-agent-builder.md,Coze Agent Builder 复刻学习包,Coze Agent Builder 复刻学习包,Coze Agent Builder 复刻学习包,works,showcase,yes,100,featured,project|ai-agent|coze|workflow|lifecycle|learning|curated|featured|beginner-friendly,[[wiki/projects/coze-agent-builder-research]]|[[wiki/topics/ai-agent-systems-moc]]|[[wiki/concepts/upstream-reference-and-adaptation-policy]]|[[wiki/sources/tutorial-and-source-research-best-practices]],,,
wiki/projects/lifecycle-frontend-archive-site.md,资料库前端复刻学习包,资料库前端复刻学习包,资料库前端复刻学习包,works,showcase,yes,100,featured,project|frontend|site-data|lifecycle|learning|curated|featured|beginner-friendly,[[wiki/projects/personal-archive-frontend]]|[[wiki/concepts/public-site-data-boundary]]|[[wiki/concepts/public-api-contract]]|[[wiki/sources/tutorial-and-source-research-best-practices]],,,
wiki/projects/lifecycle-hanako-openhanako-creative-agent-desktop.md,Lifecycle Package: Hanako OpenHanako Creative Agent Desktop,Hanako 复刻学习包,Hanako 复刻学习包,works,showcase,yes,100,featured,project|desktop-app|ai-agent|frontend|lifecycle|learning|curated|featured,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/synthesis/lifecycle-replication-package-workflow]]|[[wiki/concepts/upstream-reference-and-adaptation-policy]],,,
wiki/projects/lifecycle-personal-archive-platform.md,个人资料库平台复刻学习包,个人资料库平台复刻学习包,个人资料库平台复刻学习包,works,showcase,yes,100,featured,project|archive|lifecycle|learning|curated|featured|beginner-friendly,[[wiki/projects/personal-archive-platform]]|[[wiki/synthesis/lifecycle-replication-package-workflow]]|[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/sources/tutorial-and-source-research-best-practices]],,,
wiki/projects/lifecycle-xiaoan-local-model-loop.md,Lifecycle Package: Xiaoan Local Model Learning Loop,小安本地模型学习闭环复刻包,小安本地模型学习闭环复刻包,works,showcase,yes,100,featured,project|local-model|ai-agent|lifecycle|learning|curated|featured,[[wiki/projects/xiaoan-local-model-learning-loop]]|[[wiki/concepts/tool-local-model-experiment-toolchain]]|[[wiki/synthesis/lifecycle-replication-package-workflow]],,,
wiki/projects/personal-archive-frontend.md,个人资料库展示前端,个人资料库展示前端,个人资料库展示前端,works,showcase,yes,100,verified,frontend|archive|site-data|project|showcase|beginner-friendly,[[wiki/projects/personal-archive-platform]]|[[wiki/concepts/public-site-data-boundary]]|[[wiki/topics/personal-archive-moc]],,,
wiki/projects/personal-archive-platform.md,个人资料库平台,个人资料库平台,个人资料库平台,works,showcase,yes,100,verified,archive|llm-wiki|project|showcase|beginner-friendly,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/synthesis/karpathy-official-wiki-layer]],,,
wiki/projects/xiaoan-local-model-learning-loop.md,小安本地模型学习闭环,小安本地模型学习闭环,小安本地模型学习闭环,works,showcase,yes,100,verified,local-model|learning-loop|sft|evaluation|project|showcase|beginner-friendly,[[wiki/projects/05-外部信息-项目文档-xiaoan-finetune-TASK_STATE]]|[[wiki/projects/05-外部信息-项目文档-xiaoan-finetune-data-knowledge-lessons]]|[[wiki/synthesis/capability-evidence-matrix]],,,
wiki/sources-and-data-policy.md,Sources and Data Policy,来源与数据发布边界,来源与数据发布边界,library,showcase,yes,100,public,llm-wiki|sources|privacy,[[wiki/sources/karpathy-llm-wiki-pattern]],,,
wiki/sources/diataxis-framework.md,Diataxis Documentation Framework,教程 How-to Reference Explanation,教程 How-to Reference Explanation,library,showcase,yes,100,verified,documentation|learning|framework|source|curated,https://diataxis.fr/,,,
wiki/sources/github-actions-scheduled-workflows.md,GitHub Actions Scheduled Workflows,GitHub 定时工作流,GitHub 定时工作流,library,showcase,yes,100,verified,github|automation|source|standards|curated,https://docs.github.com/en/actions/using-workflows/events-that-trigger-workflows#schedule,,,
wiki/sources/github-reference-projects.md,GitHub Reference Projects,开源参考项目整理说明与使用边界,开源参考项目整理说明与使用边界,library,showcase,yes,100,public,llm-wiki|github|source,https://github.com/kytmanov/obsidian-llm-wiki-local|https://github.com/shannhk/llm-wikid|https://github.com/green-dalii/obsidian-llm-wiki|https://github.com/MehmetGoekce/llm-wiki,,,
wiki/sources/karpathy-llm-wiki-pattern.md,卡帕西 LLM Wiki 官方模式,卡帕西知识库编译模式说明,卡帕西知识库编译模式说明,library,showcase,yes,100,public,llm-wiki|source|obsidian,https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f,,,
wiki/sources/llm-wikid.md,llm-wikid,本地知识库服务参考项目说明,本地知识库服务参考项目说明,library,showcase,yes,100,public,llm-wiki|github|source,https://github.com/shannhk/llm-wikid,,,
wiki/sources/local-private-compile-2026-05-13.md,Local Private Compile 2026-05-13,2026-05-13 本地非公开整理记录,2026-05-13 本地非公开整理记录,library,showcase,yes,100,public,llm-wiki|source|publication,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/sources/pre-rebuild-vault-archive]],,,
wiki/sources/obsidian-llm-wiki-local.md,obsidian-llm-wiki-local,本地优先知识库模板参考项目说明,本地优先知识库模板参考项目说明,library,showcase,no,86,public,llm-wiki|github|source,https://github.com/kytmanov/obsidian-llm-wiki-local,title-pattern:模板,hiddenReasons:not-empty,
wiki/sources/obsidian-properties.md,Obsidian Properties,资料页属性规范,资料页属性规范,library,showcase,yes,100,verified,obsidian|properties|source|standards|curated,https://help.obsidian.md/properties,,,
wiki/sources/pre-rebuild-vault-archive.md,Pre-Rebuild Vault Archive,重建前 Vault 归档来源,重建前 Vault 归档来源,library,showcase,no,85,public,llm-wiki|source|archive,,,sources:missing,
wiki/sources/tutorial-and-source-research-best-practices.md,教程与资料搜索最佳实践,教程与资料搜索最佳实践,教程与资料搜索最佳实践,library,showcase,yes,100,verified,source|documentation|github|learning|search|standards|curated,https://skills.github.com/quickstart|https://skills.github.com/content-model|https://docs.github.com/en/pages/quickstart|https://docs.github.com/en/get-started/writing-on-github,,,
wiki/synthesis/an-public-study-room-portrait.md,安的个人书房公开画像,安的个人书房公开画像,安的个人书房公开画像,library,showcase,yes,100,verified,personal-archive|study-room|growth|beginner-friendly|curated,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/projects/personal-archive-platform]]|[[wiki/synthesis/public-tool-and-agent-inventory]],,,
wiki/synthesis/archive-feed-public-data-update-2026-05-13.md,资料库公开数据更新 2026-05-13,资料库公开数据更新 2026-05-13,资料库公开数据更新 2026-05-13,feed,showcase,yes,100,verified,feed|archive|site-data|publication|curated,[[wiki/projects/personal-archive-frontend]]|[[wiki/concepts/public-api-contract]]|[[wiki/concepts/public-work-card-standard]],,,
wiki/synthesis/archive-information-architecture.md,Archive Information Architecture,资料库信息架构,资料库信息架构,library,showcase,yes,100,verified,archive|information-architecture|synthesis|curated,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/synthesis/karpathy-official-wiki-layer]],,,
wiki/synthesis/archive-rebuild-public-journal.md,资料库重建公开手记,资料库重建公开手记,资料库重建公开手记,journal,showcase,yes,100,verified,journal|archive|llm-wiki|reflection|curated,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/projects/personal-archive-platform]]|[[wiki/synthesis/archive-information-architecture]],,,
wiki/synthesis/capability-evidence-matrix.md,Capability Evidence Matrix,能力证据矩阵,能力证据矩阵,library,showcase,yes,100,verified,skills|capabilities|evidence|curated,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/topics/skills-and-tools-moc]],,,
wiki/synthesis/feed-agent-workflow-awakening.md,从单次提问到 Agent 工作流,从单次提问到 Agent 工作流,从单次提问到 Agent 工作流,feed,showcase,yes,100,verified,feed|agent|workflow|cognition|curated|beginner-friendly,[[wiki/synthesis/growth-timeline-agent-workflow-phase]]|[[wiki/concepts/agent-skill-governance]]|[[wiki/projects/coze-agent-builder-research]],,,
wiki/synthesis/feed-ai-march-awakening.md,三月之后的 AI 认知觉醒,三月之后的 AI 认知觉醒,三月之后的 AI 认知觉醒,feed,showcase,yes,100,verified,feed|cognition|ai|timeline|beginner-friendly|curated,[[wiki/synthesis/growth-timeline-scattered-exploration-to-compiled-archive]]|[[wiki/synthesis/an-public-study-room-portrait]]|[[wiki/projects/personal-archive-platform]],,,
wiki/synthesis/feed-kimi-template-benchmark.md,Kimi 前端成为展示底线,Kimi 前端成为展示底线,Kimi 前端成为展示底线,feed,showcase,yes,100,verified,feed|frontend|kimi|benchmark|curated|beginner-friendly,[[wiki/projects/personal-archive-frontend]]|[[wiki/concepts/public-work-card-standard]]|[[wiki/synthesis/archive-feed-public-data-update-2026-05-13]]|[[wiki/sources/tutorial-and-source-research-best-practices]],,,
wiki/synthesis/feed-xiaoan-persona-and-boundary.md,小安人格与边界接入,小安人格与边界接入,小安人格与边界接入,feed,showcase,yes,100,verified,feed|xiaoan|backend|persona|cognition|curated,[[wiki/projects/personal-archive-frontend]]|[[wiki/concepts/public-api-contract]]|[[wiki/concepts/credential-and-token-publication-safety]],,,
wiki/synthesis/github-best-practice-learning-loop.md,GitHub Best Practice Learning Loop,GitHub 最佳实践定期学习,GitHub 最佳实践定期学习,paths,showcase,yes,100,featured,github|research|automation|learning-path|curated|featured,[[wiki/sources/github-reference-projects]]|[[wiki/sources/github-actions-scheduled-workflows]]|[[wiki/concepts/upstream-reference-and-adaptation-policy]],,,
wiki/synthesis/growth-timeline-agent-workflow-phase.md,从单次提问到 Agent 工作流,从单次提问到 Agent 工作流,从单次提问到 Agent 工作流,library,showcase,yes,100,verified,timeline|growth|agent|workflow|curated,[[wiki/concepts/agent-skill-governance]]|[[wiki/synthesis/public-tool-and-agent-inventory]]|[[wiki/projects/coze-agent-builder-research]],,,
wiki/synthesis/growth-timeline-frontend-showcase-phase.md,个人书房前端展示阶段,个人书房前端展示阶段,个人书房前端展示阶段,library,showcase,yes,100,verified,timeline|growth|frontend|archive|curated,[[wiki/projects/personal-archive-frontend]]|[[wiki/concepts/public-site-data-boundary]]|[[wiki/concepts/public-api-contract]],,,
wiki/synthesis/growth-timeline-public-private-split.md,公开层与私有层分开,公开层与私有层分开,公开层与私有层分开,library,showcase,yes,100,verified,timeline|growth|privacy|publication|curated,[[wiki/concepts/private-to-public-promotion-pipeline]]|[[wiki/concepts/sensitive-context-rewrite-rules]]|[[wiki/sources-and-data-policy]],,,
wiki/synthesis/growth-timeline-scattered-exploration-to-compiled-archive.md,从分散探索到编译资料库,从分散探索到编译资料库,从分散探索到编译资料库,library,showcase,yes,100,verified,timeline|growth|archive|curated,[[wiki/synthesis/public-growth-timeline-framework]]|[[wiki/projects/personal-archive-platform]],,,
wiki/synthesis/growth-timeline-tool-governance-phase.md,从工具清单到能力治理,从工具清单到能力治理,从工具清单到能力治理,library,showcase,yes,100,verified,timeline|growth|tools|governance|curated,[[wiki/synthesis/public-tool-and-agent-inventory]]|[[wiki/synthesis/capability-evidence-matrix]]|[[wiki/topics/skills-and-tools-moc]],,,
wiki/synthesis/information-review-queue.md,信息复核队列,信息复核队列,信息复核队列,library,showcase,yes,100,verified,review|publication|information-architecture|curated,[[wiki/sources/local-private-compile-2026-05-13]],,,
wiki/synthesis/lifecycle-automation-acceptance-2026-05-13.md,Lifecycle Automation Acceptance 2026-05-13,2026-05-13 自动化验收,2026-05-13 自动化验收,library,showcase,yes,100,verified,automation|acceptance|validation|lifecycle|curated|verified,[[wiki/synthesis/lifecycle-automation-workflow]]|[[wiki/synthesis/lifecycle-automation-output-map]]|[[wiki/synthesis/lifecycle-replication-package-workflow]],,,
wiki/synthesis/lifecycle-automation-output-map.md,Lifecycle Automation Output Map,自动化产出地图,自动化产出地图,library,showcase,yes,100,featured,automation|lifecycle|obsidian|validation|curated|featured,[[wiki/synthesis/lifecycle-automation-workflow]]|[[wiki/synthesis/lifecycle-replication-package-workflow]]|[[wiki/sources/github-actions-scheduled-workflows]],,,
wiki/synthesis/lifecycle-automation-workflow.md,Lifecycle Automation Workflow,知识库生命周期自动化,知识库生命周期自动化,paths,showcase,yes,100,featured,automation|lifecycle|validation|llm-wiki|curated|featured,[[wiki/sources/github-actions-scheduled-workflows]]|[[wiki/synthesis/lifecycle-replication-package-workflow]]|[[wiki/concepts/tool-codex-validation-workflow]],,,
wiki/synthesis/lifecycle-replication-package-workflow.md,生命周期复刻学习包流程,生命周期复刻学习包流程,生命周期复刻学习包流程,paths,showcase,yes,100,featured,learning-path|lifecycle|documentation|llm-wiki|curated|featured|beginner-friendly,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/sources/obsidian-properties]]|[[wiki/sources/diataxis-framework]]|[[wiki/sources/tutorial-and-source-research-best-practices]],,,
wiki/synthesis/personal-archive-public-roadmap.md,个人资料库公开路线图,个人资料库公开路线图,个人资料库公开路线图,paths,showcase,yes,100,verified,archive|roadmap|synthesis|publication|curated,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/projects/personal-archive-platform]],,,
wiki/synthesis/project-evidence-matrix.md,Project Evidence Matrix,项目证据矩阵,项目证据矩阵,library,showcase,yes,100,verified,projects|evidence|synthesis|curated,[[wiki/sources/local-private-compile-2026-05-13]],,,
wiki/synthesis/public-growth-timeline-framework.md,公开成长年谱框架,公开成长年谱框架,公开成长年谱框架,library,showcase,yes,100,verified,timeline|growth|publication|curated,[[wiki/sources/local-private-compile-2026-05-13]],,,
wiki/synthesis/public-tool-and-agent-inventory.md,公开工具与 Agent 清单,公开工具与 Agent 清单,公开工具与 Agent 清单,library,showcase,yes,100,verified,tools|agent|skills|inventory|curated,[[wiki/topics/skills-and-tools-moc]]|[[wiki/concepts/agent-skill-governance]]|[[wiki/projects/personal-archive-platform]],,,
wiki/synthesis/vibe-coding-paid-delivery-path.md,AI 辅助开发到可收费交付路线,AI 辅助开发到可收费交付路线,AI 辅助开发到可收费交付路线,paths,showcase,yes,100,featured,learning-path|beginner-friendly|frontend|delivery|replication|curated|featured,[[wiki/sources/tutorial-and-source-research-best-practices]]|[[wiki/sources/diataxis-framework]]|[[wiki/synthesis/lifecycle-replication-package-workflow]]|[[wiki/projects/personal-archive-frontend]],,,
wiki/topics/ai-agent-systems-moc.md,AI Agent Systems MOC,智能体系统学习地图与实践入口,智能体系统学习地图与实践入口,paths,showcase,no,100,featured|public,ai-agent|moc|systems,[[wiki/sources/pre-rebuild-vault-archive]],source:archive-only,hiddenReasons:not-empty|summary:not-chinese-reader-ready,
wiki/topics/llm-wiki-moc.md,LLM Wiki MOC,公开知识库架构路线图与维护入口,公开知识库架构路线图与维护入口,paths,showcase,yes,100,featured|public,llm-wiki|moc|architecture,[[wiki/sources/karpathy-llm-wiki-pattern]],,,
wiki/topics/personal-archive-moc.md,个人资料库地图,个人资料库地图,个人资料库地图,paths,showcase,yes,100,featured|verified,archive|moc|llm-wiki|curated,[[wiki/sources/local-private-compile-2026-05-13]]|[[wiki/synthesis/karpathy-official-wiki-layer]],,,
wiki/topics/publication-maintenance-moc.md,发布维护地图,发布维护地图,发布维护地图,paths,showcase,yes,100,featured|public,publication|maintenance|privacy|moc,[[wiki/sources/karpathy-llm-wiki-pattern]]|[[wiki/sources/pre-rebuild-vault-archive]],,,
wiki/topics/skills-and-tools-moc.md,技能与工具地图,技能与工具地图,技能与工具地图,paths,showcase,no,100,featured|public,skills|tools|moc,[[wiki/sources/pre-rebuild-vault-archive]],source:archive-only,hiddenReasons:not-empty,
